,model_name,sentence_id,sentence_text,compared_word_ids,compared_words,sentence_scores,result,word_id,word
2364,nyu-mll/roberta-base-10M-1,19546,can you hide yourself here in the cupboard?,"[256, 285, 446, 144, 569, 101, 303, 261, 188, 82, 426]","['hide', 'jump', 'rip', 'cut', 'touch', 'carry', 'lick', 'hit', 'finish', 'build', 'pretend']","[-114.61494731903076, -106.16103315353394, -115.66828441619873, -42.65614891052246, -46.842790603637695, -57.45210313796997, -47.734317779541016, -48.96397066116333, -42.103025913238525, -54.80082130432129]",False,256,hide
2365,nyu-mll/roberta-base-10M-1,295499,the cat goes into a big pipe to hide,"[256, 193, 487, 546, 167, 171, 371, 596, 615, 136, 61]","['hide', 'fix', 'sleep', 'think', 'drive', 'dump', 'open', 'wait', 'wipe', 'cover', 'blow']","[-44.678378105163574, -44.36188220977783, -44.475647926330566, -52.75454616546631, -47.96968936920166, -50.997066497802734, -49.8078408241272, -56.7807412147522, -60.042354106903076, -61.163572788238525]",False,256,hide
2366,nyu-mll/roberta-base-10M-1,377283,you're gonna hide for a couple of minutes,"[256, 507, 192, 184, 121, 118, 242, 61, 621, 442, 532]","['hide', 'splash', 'fit', 'feed', 'close', 'clap', 'hate', 'blow', 'write', 'read', 'talk']","[-56.73577356338501, -51.96712255477905, -58.5336594581604, -60.6854829788208, -53.43101930618286, -26.60340690612793, -37.53150129318237, -37.905888080596924, -35.03934383392334, -31.635794639587402]",False,256,hide
2367,nyu-mll/roberta-base-10M-1,115605,"when he had scrambled to his feet there were beetles and beetles, running in every direction to find a place to hide.","[256, 131, 171, 305, 213, 61, 144, 246, 184, 219, 262]","['hide', 'cook', 'dump', 'like', 'give', 'blow', 'cut', 'hear', 'feed', 'go', 'hold']","[-30.80758285522461, -35.30355167388916, -30.735583305358887, -28.095111846923828, -32.610371589660645, -27.112903118133545, -48.144535064697266, -61.817203521728516, -53.77395248413086, -56.78187370300293]",False,256,hide
2368,nyu-mll/roberta-base-10M-1,114019,he is so small that he can hide under two or three leaves.,"[256, 164, 287, 181, 192, 531, 184, 246, 210, 434, 371]","['hide', 'draw', 'kick', 'fall', 'fit', 'take', 'feed', 'hear', 'get', 'push', 'open']","[-50.91303825378418, -64.96268558502197, -62.77977657318115, -52.40771770477295, -46.41134166717529, -47.85516357421875, -53.52318477630615, -34.8245267868042, -39.28455638885498, -41.544233322143555]",False,256,hide
2369,nyu-mll/roberta-base-10M-1,338928,where's she gonna hide is she gonna hide in here,"[256, 174, 491, 242, 287, 480, 435, 83, 192, 184, 615]","['hide', 'eat', 'smile', 'hate', 'kick', 'sing', 'put', 'bump', 'fit', 'feed', 'wipe']","[-32.60993766784668, -34.971797943115234, -34.8491849899292, -33.438982009887695, -43.91956043243408, -33.877906799316406, -38.30539894104004, -34.56336307525635, -27.702072143554688, -35.701844215393066]",False,256,hide
2370,nyu-mll/roberta-base-10M-1,143635,and when he plays hide+and+seek he can't find a place to hide,"[256, 242, 435, 131, 303, 452, 569, 531, 147, 487, 459]","['hide', 'hate', 'put', 'cook', 'lick', 'run', 'touch', 'take', 'dance', 'sleep', 'say']","[-45.26422691345215, -40.490342140197754, -34.662014961242676, -34.266839027404785, -38.85875844955444, -43.61993408203125, -38.37950420379639, -35.16459083557129, -46.85823059082031, -72.44976234436035]",False,256,hide
2371,nyu-mll/roberta-base-10M-1,290797,that was a actually high voltage shed that we watched out for when we were walking on the golf course,"[257, 21, 270, 547, 312, 191, 516, 272, 438, 18, 154]","['high', 'awake', 'hungry', 'thirsty', 'long', 'first', 'sticky', 'hurt', 'quiet', 'asleep', 'dirty']","[-93.0124282836914, -106.10406684875488, -108.31597757339478, -109.76903200149536, -103.60537338256836, -104.6031002998352, -105.01010131835938, -107.14774131774902, -104.43757152557373, -111.56509780883789]",True,257,high
2372,nyu-mll/roberta-base-10M-1,96057,woe for the high-souled youth with his dream of earthly immortality!,"[257, 62, 525, 314, 58, 460, 99, 547, 186, 77, 443]","['high', 'blue', 'stuck', 'loud', 'black', 'scared', 'careful', 'thirsty', 'fine', 'brown', 'red']","[-98.37163209915161, -87.24235725402832, -92.65330839157104, -97.03827285766602, -87.93206405639648, -89.25391387939453, -92.05267477035522, -104.0782299041748, -95.43982028961182, -96.34785842895508]",False,257,high
2373,nyu-mll/roberta-base-10M-1,38423,"it 's so high, it makes me dizzy jest to think of. ' ''","[257, 186, 99, 453, 438, 272, 309, 314, 239, 223, 240]","['high', 'fine', 'careful', 'sad', 'quiet', 'hurt', 'little', 'loud', 'happy', 'good', 'hard']","[-94.430410861969, -87.81959676742554, -86.16038227081299, -90.59632062911987, -90.34849786758423, -91.15893316268921, -93.53606796264648, -101.2381386756897, -92.4282112121582, -83.68647193908691]",False,257,high
2374,nyu-mll/roberta-base-10M-1,129198,"you remember that it was high up in a tall, dead stub and had once been the home of timmy the flying squirrel.","[257, 148, 314, 609, 55, 203, 52, 349, 427, 443, 317]","['high', 'dark', 'loud', 'white', 'big', 'full', 'better', 'naughty', 'pretty', 'red', 'mad']","[-91.07301473617554, -88.79673337936401, -86.03848314285278, -106.68671894073486, -114.1743974685669, -120.72943782806396, -116.49561023712158, -110.75780868530273, -113.48436069488525, -121.79853820800781]",False,257,high
2375,nyu-mll/roberta-base-10M-1,190348,how about how about how about lord high cuteness,"[257, 266, 556, 177, 183, 18, 240, 557, 525, 223, 547]","['high', 'hot', 'tiny', 'empty', 'fast', 'asleep', 'hard', 'tired', 'stuck', 'good', 'thirsty']","[-123.45798683166504, -116.16810131072998, -116.8082447052002, -121.73342895507812, -88.97859287261963, -95.67936944961548, -86.16322040557861, -92.50389862060547, -91.14772510528564, -88.18982315063477]",False,257,high
2376,nyu-mll/roberta-base-10M-1,137467,and my oh_my his truck is piled high with packages,"[257, 154, 317, 270, 240, 368, 438, 239, 191, 74, 488]","['high', 'dirty', 'mad', 'hungry', 'hard', 'old', 'quiet', 'happy', 'first', 'broken', 'sleepy']","[-91.05741119384766, -94.44738483428955, -93.89653015136719, -80.85126686096191, -92.1343765258789, -91.21007633209229, -97.61121702194214, -104.75645303726196, -105.33479166030884, -99.55608081817627]",False,257,high
2377,nyu-mll/roberta-base-10M-1,96148,"lifting his torch on high, the slave lighted her down the staircase and undid the portal of the mansion.","[257, 556, 21, 314, 352, 240, 55, 417, 453, 209, 148]","['high', 'tiny', 'awake', 'loud', 'new', 'hard', 'big', 'poor', 'sad', 'gentle', 'dark']","[-102.8515157699585, -109.9184947013855, -108.85382080078125, -111.55971622467041, -110.60730409622192, -106.64117193222046, -95.52416944503784, -106.32946157455444, -105.11369132995605, -95.6996898651123]",False,257,high
2378,nyu-mll/roberta-base-10M-1,335978,whatcha doing with that little high pitched scream,"[257, 609, 417, 478, 74, 312, 29, 443, 7, 516, 247]","['high', 'white', 'poor', 'sick', 'broken', 'long', 'bad', 'red', 'all gone', 'sticky', 'heavy']","[-111.48757553100586, -103.08309173583984, -109.93358993530273, -110.96218395233154, -108.67354011535645, -108.30927467346191, -105.81719207763672, -90.00685596466064, -94.28179359436035, -98.10110569000244]",False,257,high
2379,nyu-mll/roberta-base-10M-1,92263,"uncle alec consented, though aunt janet said it was high time they were burned.","[257, 183, 223, 358, 21, 427, 354, 478, 18, 148, 368]","['high', 'fast', 'good', 'noisy', 'awake', 'pretty', 'nice', 'sick', 'asleep', 'dark', 'old']","[-93.75234794616699, -100.59437847137451, -92.65081214904785, -93.69247817993164, -94.35220193862915, -110.92085790634155, -93.66179275512695, -92.3270788192749, -113.24426794052124, -118.12781381607056]",False,257,high
2380,nyu-mll/roberta-base-10M-1,263351,okay how high a garage do you want,"[257, 74, 358, 525, 77, 623, 368, 443, 314, 556, 453]","['high', 'broken', 'noisy', 'stuck', 'brown', 'yellow', 'old', 'red', 'loud', 'tiny', 'sad']","[-112.65701866149902, -124.52227735519409, -122.17618608474731, -118.40746355056763, -117.28275299072266, -113.80799341201782, -123.92846298217773, -116.43249893188477, -116.9206600189209, -61.46175479888916]",False,257,high
2381,nyu-mll/roberta-base-10M-1,56198,i 'll never forget the look of him.,"[259, 540, 327, 254, 321, 541, 542, 628, 550, 374, 467]","['him', 'that', 'mine', 'hers', 'me', 'their', 'them', 'your', 'those', 'our', 'she']","[-48.679057121276855, -53.871477127075195, -48.66822338104248, -47.95715570449829, -50.8688440322876, -54.17575168609619, -49.84259271621704, -50.812530517578125, -52.96906900405884, -58.043800354003906]",False,259,him
2382,nyu-mll/roberta-base-10M-1,68055,she could have married him years ago if she had wanted to -- everybody knew that!,"[259, 627, 545, 374, 252, 629, 548, 273, 344, 260, 628]","['him', 'you', 'they', 'our', 'her', 'yourself', 'this', 'i', 'my', 'his', 'your']","[-51.02763319015503, -73.84256839752197, -74.80235767364502, -78.77356147766113, -89.83704853057861, -73.21997261047363, -82.99306011199951, -85.28503608703613, -94.11983489990234, -87.1474552154541]",True,259,him
2383,nyu-mll/roberta-base-10M-1,54361,"it had been a gruesome experience, but it served him right, he thought, for committing the heresy of going to a strange store.","[259, 278, 544, 327, 344, 603, 273, 545, 321, 548, 345]","['him', 'it', 'these', 'mine', 'my', 'we', 'i', 'they', 'me', 'this', 'myself']","[-86.61778450012207, -85.49119663238525, -97.05955934524536, -103.74370431900024, -114.33378648757935, -115.74157905578613, -112.77032136917114, -116.13004970550537, -126.13476133346558, -113.00755596160889]",False,259,him
2384,nyu-mll/roberta-base-10M-1,47410,"he only jest never finds anything that suits him.""","[259, 273, 344, 374, 345, 540, 548, 244, 327, 629, 545]","['him', 'i', 'my', 'our', 'myself', 'that', 'this', 'he', 'mine', 'yourself', 'they']","[-106.29897499084473, -108.52238702774048, -112.04926538467407, -64.72003316879272, -94.6052656173706, -80.06918287277222, -79.57826662063599, -78.67786359786987, -76.33813810348511, -74.85345125198364]",False,259,him
2385,nyu-mll/roberta-base-10M-1,12789,"` spare me a morsel, ardan son of gorla, ' asked a raven, fluttering down towards him.","[259, 273, 278, 629, 540, 541, 252, 542, 548, 544, 627]","['him', 'i', 'it', 'yourself', 'that', 'their', 'her', 'them', 'this', 'these', 'you']","[-75.62264108657837, -81.70464181900024, -74.26197957992554, -80.71689224243164, -158.776873588562, -168.5133991241455, -157.6658787727356, -165.74184131622314, -164.71575498580933, -163.60561180114746]",False,259,him
2386,nyu-mll/roberta-base-10M-1,117930,being fat and never hurrying or worrying made him good-natured.,"[259, 540, 278, 590, 628, 252, 254, 550, 260, 273, 548]","['him', 'that', 'it', 'us', 'your', 'her', 'hers', 'those', 'his', 'i', 'this']","[-161.38784265518188, -156.21390581130981, -162.92954921722412, -165.70793199539185, -159.22032499313354, -54.850154399871826, -70.69645881652832, -57.6363468170166, -61.14300775527954, -75.93060398101807]",False,259,him
2387,nyu-mll/roberta-base-10M-1,246166,no you might hurt him if you take the foot off,"[259, 603, 540, 273, 260, 545, 629, 321, 550, 548, 344]","['him', 'we', 'that', 'i', 'his', 'they', 'yourself', 'me', 'those', 'this', 'my']","[-60.523080825805664, -71.81301689147949, -70.82789850234985, -69.8958683013916, -84.35144376754761, -67.19343566894531, -54.698758125305176, -67.76530408859253, -62.641889572143555, -73.76498937606812]",False,259,him
2388,nyu-mll/roberta-base-10M-1,68321,"i met him face to face and, helen, it was miles lesley!","[259, 344, 321, 541, 278, 374, 542, 254, 467, 252, 273]","['him', 'my', 'me', 'their', 'it', 'our', 'them', 'hers', 'she', 'her', 'i']","[-67.66835975646973, -67.92496967315674, -53.82615900039673, -54.491034507751465, -66.36436176300049, -58.61392831802368, -68.4853196144104, -109.38021087646484, -119.97501230239868, -111.62318658828735]",False,259,him
2389,nyu-mll/roberta-base-10M-1,183995,he was trying to put in there and you were very angry at him,"[259, 467, 629, 321, 252, 590, 550, 541, 542, 628, 374]","['him', 'she', 'yourself', 'me', 'her', 'us', 'those', 'their', 'them', 'your', 'our']","[-113.93345069885254, -114.67523145675659, -122.61432409286499, -105.84435558319092, -126.67622423171997, -126.33416652679443, -117.532151222229, -128.4611039161682, -48.533058166503906, -60.79823875427246]",False,259,him
2390,nyu-mll/roberta-base-10M-1,100074,"and here dick spied among the rest the body of a very young lad, whose face was somehow hauntingly familiar to him.","[259, 629, 278, 541, 590, 273, 627, 252, 344, 540, 550]","['him', 'yourself', 'it', 'their', 'us', 'i', 'you', 'her', 'my', 'that', 'those']","[-54.72799825668335, -52.409242153167725, -54.55426549911499, -54.03535175323486, -53.21166133880615, -58.32834529876709, -54.78251552581787, -48.44961071014404, -55.92354106903076, -99.96959114074707]",False,259,him
2391,nyu-mll/roberta-base-10M-1,106532,the mahratta twitched his fingers with pain from time to time.,"[260, 254, 278, 273, 542, 540, 550, 544, 629, 321, 545]","['his', 'hers', 'it', 'i', 'them', 'that', 'those', 'these', 'yourself', 'me', 'they']","[-58.61860275268555, -69.3194932937622, -77.22137928009033, -88.6913948059082, -72.23934650421143, -77.52581596374512, -65.79343700408936, -64.24360847473145, -80.18589687347412, -77.75048589706421]",True,260,his
2392,nyu-mll/roberta-base-10M-1,78081,the only world for him beyond noel 's cove was the world of his imagination.,"[260, 590, 603, 374, 278, 254, 545, 628, 629, 252, 273]","['his', 'us', 'we', 'our', 'it', 'hers', 'they', 'your', 'yourself', 'her', 'i']","[-81.37750339508057, -101.89553117752075, -123.99634456634521, -129.59040784835815, -111.08879947662354, -123.01074552536011, -114.81457471847534, -129.03794622421265, -111.99760723114014, -120.19464302062988]",True,260,his
2393,nyu-mll/roberta-base-10M-1,370891,you think he put his headlights on,"[260, 259, 327, 321, 628, 273, 627, 603, 541, 278, 252]","['his', 'him', 'mine', 'me', 'your', 'i', 'you', 'we', 'their', 'it', 'her']","[-110.88183450698853, -116.8885726928711, -43.083054065704346, -59.00104522705078, -60.430328369140625, -63.42976236343384, -53.442434310913086, -73.48130750656128, -62.19698143005371, -64.298743724823]",False,260,his
2394,nyu-mll/roberta-base-10M-1,123683,"every time he moved, bowser flipped him over on his back and danced around him, barking with joy.","[260, 321, 327, 254, 545, 278, 252, 374, 550, 259, 627]","['his', 'me', 'mine', 'hers', 'they', 'it', 'her', 'our', 'those', 'him', 'you']","[-55.10624170303345, -62.17273139953613, -57.611745834350586, -80.89139652252197, -107.08980560302734, -108.3981032371521, -102.20062112808228, -108.68060636520386, -101.01691722869873, -87.53717708587646]",True,260,his
2395,nyu-mll/roberta-base-10M-1,111283,"sometimes mowgli would stand lapped almost to his throat in kaa 's shifting coils, striving to get one arm free and catch him by the throat.","[260, 273, 590, 550, 344, 627, 244, 540, 544, 254, 374]","['his', 'i', 'us', 'those', 'my', 'you', 'he', 'that', 'these', 'hers', 'our']","[-98.72137832641602, -97.9179334640503, -95.19770956039429, -106.97776412963867, -198.15782833099365, -232.48596620559692, -223.10812091827393, -207.72399425506592, -206.2979121208191, -219.00845861434937]",False,260,his
2396,nyu-mll/roberta-base-10M-1,344362,with all his animals he almost covered us up entirely,"[260, 542, 327, 345, 603, 467, 252, 259, 244, 321, 550]","['his', 'them', 'mine', 'myself', 'we', 'she', 'her', 'him', 'he', 'me', 'those']","[-219.7032823562622, -206.97537994384766, -214.7986936569214, -219.06169271469116, -206.76215267181396, -68.35320281982422, -77.44421815872192, -83.72395181655884, -86.23250579833984, -77.11747598648071]",False,260,his
2397,nyu-mll/roberta-base-10M-1,99045,"his men, conscious of impunity, had carried themselves cruelly through all the country.","[260, 345, 629, 254, 548, 278, 544, 244, 344, 590, 252]","['his', 'myself', 'yourself', 'hers', 'this', 'it', 'these', 'he', 'my', 'us', 'her']","[-87.13909673690796, -81.21978855133057, -78.6227536201477, -76.03156852722168, -83.16102504730225, -66.48032188415527, -66.66217136383057, -84.80062484741211, -72.8307900428772, -73.00156784057617]",False,260,his
2398,nyu-mll/roberta-base-10M-1,11780,"at that the lions stopped, and bowing their great heads, kissed the back of his wrist and went their ways.","[260, 321, 254, 327, 541, 345, 540, 628, 544, 603, 629]","['his', 'me', 'hers', 'mine', 'their', 'myself', 'that', 'your', 'these', 'we', 'yourself']","[-78.73518323898315, -76.22312211990356, -64.83812046051025, -73.7507152557373, -66.55402851104736, -81.41544818878174, -66.38630676269531, -87.86114358901978, -105.0686845779419, -107.14407157897949]",False,260,his
2399,nyu-mll/roberta-base-10M-1,103526,the lama backed his order by some droned chinese quotation which kim took for a charm.,"[260, 252, 628, 627, 541, 259, 590, 542, 244, 540, 321]","['his', 'her', 'your', 'you', 'their', 'him', 'us', 'them', 'he', 'that', 'me']","[-111.37123775482178, -91.16031646728516, -107.08641338348389, -95.86451816558838, -94.05877542495728, -108.40593147277832, -111.20544767379761, -108.49776792526245, -163.13689184188843, -168.02109670639038]",False,260,his
2400,nyu-mll/roberta-base-10M-1,31521,"we had much fun over our lessons, for i helped him about his english.","[260, 627, 603, 550, 273, 545, 628, 244, 321, 540, 327]","['his', 'you', 'we', 'those', 'i', 'they', 'your', 'he', 'me', 'that', 'mine']","[-164.46272039413452, -174.99405336380005, -163.17794036865234, -171.00167655944824, -176.3171010017395, -171.49073791503906, -180.26686763763428, -164.54991579055786, -170.70871686935425, -102.076340675354]",False,260,his
2401,nyu-mll/roberta-base-10M-1,215498,if the train should hit the track,"[261, 73, 184, 529, 532, 531, 409, 569, 57, 136, 118]","['hit', 'bring', 'feed', 'swim', 'talk', 'take', 'play', 'touch', 'bite', 'cover', 'clap']","[-39.284658908843994, -42.275691986083984, -42.03900194168091, -42.84620189666748, -46.70657539367676, -35.20229530334473, -41.08405590057373, -44.485432624816895, -47.30632305145264, -37.537710189819336]",False,261,hit
2402,nyu-mll/roberta-base-10M-1,222790,it's a jump+roping microphone careful not to hit yourself in the face,"[261, 569, 534, 601, 546, 445, 507, 476, 101, 83, 243]","['hit', 'touch', 'taste', 'wash', 'think', 'ride', 'splash', 'show', 'carry', 'bump', 'have']","[-48.40956497192383, -113.55422401428223, -116.6262412071228, -117.12013816833496, -117.63241815567017, -125.92765808105469, -120.53198623657227, -114.95667505264282, -114.16360759735107, -121.78503656387329]",True,261,hit
2403,nyu-mll/roberta-base-10M-1,155153,but you xxx xxx you're gonna hit yourself pooh,"[261, 518, 164, 61, 147, 57, 442, 185, 181, 400, 569]","['hit', 'stop', 'draw', 'blow', 'dance', 'bite', 'read', 'find', 'fall', 'pick', 'touch']","[-112.0211877822876, -120.1410493850708, -65.97535371780396, -70.55518102645874, -75.07695531845093, -69.93341827392578, -72.15096378326416, -64.4710488319397, -69.45346689224243, -66.34928798675537]",False,261,hit
2404,nyu-mll/roberta-base-10M-1,310374,until you hit it like this with your finger,"[261, 246, 409, 459, 303, 551, 213, 426, 269, 256, 171]","['hit', 'hear', 'play', 'say', 'lick', 'throw', 'give', 'pretend', 'hug', 'hide', 'dump']","[-75.90274858474731, -68.59394788742065, -72.1891074180603, -30.699950218200684, -34.2670841217041, -34.368775367736816, -33.139347076416016, -36.484124183654785, -35.19378852844238, -38.57127666473389]",False,261,hit
2405,nyu-mll/roberta-base-10M-1,201810,i know you hit them all over,"[261, 552, 518, 409, 466, 243, 131, 305, 144, 430, 434]","['hit', 'tickle', 'stop', 'play', 'share', 'have', 'cook', 'like', 'cut', 'pull', 'push']","[-45.68209171295166, -36.57951259613037, -43.715765953063965, -38.85208988189697, -37.6054048538208, -46.03192853927612, -44.06367778778076, -42.18642330169678, -42.704769134521484, -38.80859994888306]",False,261,hit
2406,nyu-mll/roberta-base-10M-1,229900,let's hit it a little harder okay,"[261, 250, 305, 119, 313, 487, 131, 596, 531, 315, 536]","['hit', 'help', 'like', 'climb', 'look', 'sleep', 'cook', 'wait', 'take', 'love', 'tear']","[-43.40071392059326, -35.70503568649292, -46.247446060180664, -44.96924304962158, -41.717206954956055, -51.58850622177124, -56.16326284408569, -54.879783630371094, -63.90471172332764, -57.93673849105835]",False,261,hit
2407,nyu-mll/roberta-base-10M-1,36813,which assured the girl that her first act was a hit.,"[261, 319, 83, 529, 57, 445, 536, 131, 242, 303, 546]","['hit', 'make', 'bump', 'swim', 'bite', 'ride', 'tear', 'cook', 'hate', 'lick', 'think']","[-63.60550546646118, -56.629207611083984, -61.519503593444824, -50.27473545074463, -56.68459177017212, -60.78690719604492, -30.61388397216797, -41.50322151184082, -34.11748123168945, -49.65948677062988]",False,261,hit
2408,nyu-mll/roberta-base-10M-1,26876,we know now that no one had been hit.,"[261, 465, 271, 409, 168, 101, 615, 426, 546, 219, 430]","['hit', 'shake', 'hurry', 'play', 'drop', 'carry', 'wipe', 'pretend', 'think', 'go', 'pull']","[-42.21406364440918, -39.65669059753418, -45.36384582519531, -44.94613838195801, -39.007927894592285, -44.384459495544434, -47.42459964752197, -27.161039352416992, -44.393107414245605, -41.53860664367676]",False,261,hit
2409,nyu-mll/roberta-base-10M-1,353161,yeah they like to hit that jump with the toboggan,"[261, 551, 271, 213, 118, 552, 514, 315, 445, 131, 101]","['hit', 'throw', 'hurry', 'give', 'clap', 'tickle', 'stay', 'love', 'ride', 'cook', 'carry']","[-40.34674263000488, -42.261019706726074, -41.61137866973877, -41.0518856048584, -42.83541965484619, -41.40593147277832, -42.3031702041626, -47.328890800476074, -82.35113668441772, -87.67760372161865]",True,261,hit
2410,nyu-mll/roberta-base-10M-1,256759,oh sweetie let's be careful because i don't want the ball to hit mommy's plate okay,"[261, 174, 464, 144, 507, 308, 598, 531, 484, 167, 136]","['hit', 'eat', 'see', 'cut', 'splash', 'listen', 'walk', 'take', 'skate', 'drive', 'cover']","[-96.49764585494995, -90.36146020889282, -100.02554607391357, -94.5100245475769, -94.66130924224854, -94.31173658370972, -93.14371109008789, -94.40582990646362, -87.89256143569946, -91.85238647460938]",False,261,hit
2411,nyu-mll/roberta-base-10M-1,87455,she thought of the shambles of the flanders front -- she thought of her brother and her playmate helping to hold those fire-swept trenches.,"[262, 82, 434, 192, 57, 529, 452, 121, 484, 269, 465]","['hold', 'build', 'push', 'fit', 'bite', 'swim', 'run', 'close', 'skate', 'hug', 'shake']","[-121.7383942604065, -118.1706862449646, -126.17660427093506, -121.84364986419678, -129.58529233932495, -128.82206106185913, -123.3888087272644, -119.7114725112915, -131.0784788131714, -131.99641513824463]",False,262,hold
2412,nyu-mll/roberta-base-10M-1,221789,it says the babies hold on tightly,"[262, 303, 103, 484, 597, 308, 426, 121, 487, 271, 136]","['hold', 'lick', 'catch', 'skate', 'wake', 'listen', 'pretend', 'close', 'sleep', 'hurry', 'cover']","[-128.40680837631226, -51.740559101104736, -64.40005588531494, -58.28904724121094, -66.27783727645874, -64.72772789001465, -59.356887340545654, -70.0151047706604, -65.30141687393188, -62.61245155334473]",False,262,hold
2413,nyu-mll/roberta-base-10M-1,371488,you unscrew while i hold the wheel there okay,"[262, 83, 546, 491, 598, 147, 192, 242, 285, 210, 435]","['hold', 'bump', 'think', 'smile', 'walk', 'dance', 'fit', 'hate', 'jump', 'get', 'put']","[-64.39820003509521, -71.32046508789062, -68.69022607803345, -81.96066904067993, -84.88274097442627, -87.17465925216675, -80.28413724899292, -77.42168760299683, -84.01024866104126, -80.56500387191772]",True,262,hold
2414,nyu-mll/roberta-base-10M-1,281009,she's just going to hold that end and i'll hold the other end and you can read,"[262, 445, 597, 615, 466, 61, 435, 514, 621, 616, 269]","['hold', 'ride', 'wake', 'wipe', 'share', 'blow', 'put', 'stay', 'write', 'wish', 'hug']","[-80.6203670501709, -73.86940813064575, -77.13404273986816, -51.826406478881836, -83.63561820983887, -73.94997119903564, -71.53982543945312, -73.75026035308838, -73.16342306137085, -65.50123310089111]",False,262,hold
2415,nyu-mll/roberta-base-10M-1,279608,she likes to hold on to them for some reason huh,"[262, 171, 82, 168, 598, 480, 484, 315, 103, 144, 426]","['hold', 'dump', 'build', 'drop', 'walk', 'sing', 'skate', 'love', 'catch', 'cut', 'pretend']","[-75.19237041473389, -75.47256755828857, -83.17267799377441, -76.38365268707275, -52.236473083496094, -67.0582685470581, -61.48597240447998, -62.059152603149414, -55.17529773712158, -63.44791221618652]",False,262,hold
2416,nyu-mll/roberta-base-10M-1,220803,it is gonna hold it on there,"[262, 213, 192, 271, 210, 118, 181, 616, 103, 484, 269]","['hold', 'give', 'fit', 'hurry', 'get', 'clap', 'fall', 'wish', 'catch', 'skate', 'hug']","[-58.43117427825928, -68.24782943725586, -54.525938987731934, -64.62841129302979, -65.32804298400879, -36.7240571975708, -44.08999824523926, -44.474632263183594, -48.95416879653931, -32.99208164215088]",False,262,hold
2417,nyu-mll/roberta-base-10M-1,211090,i'll hold the pocket and you slide it in,"[262, 71, 435, 319, 242, 167, 246, 192, 621, 213, 452]","['hold', 'break', 'put', 'make', 'hate', 'drive', 'hear', 'fit', 'write', 'give', 'run']","[-45.641926288604736, -46.493271827697754, -47.975375175476074, -38.098137855529785, -42.60012912750244, -43.26179504394531, -64.34996891021729, -66.14358520507812, -65.00729274749756, -70.99252510070801]",False,262,hold
2418,nyu-mll/roberta-base-10M-1,375943,you would like to hold it and eat it,"[262, 144, 293, 261, 319, 552, 90, 424, 532, 243, 246]","['hold', 'cut', 'knock', 'hit', 'make', 'tickle', 'buy', 'pour', 'talk', 'have', 'hear']","[-78.69984912872314, -71.28556728363037, -74.51349115371704, -69.75360012054443, -69.53838729858398, -67.15734767913818, -67.78009510040283, -42.91483497619629, -42.90889358520508, -45.38148307800293]",False,262,hold
2419,nyu-mll/roberta-base-10M-1,374152,you want mommy to hold the bear,"[262, 487, 480, 144, 288, 181, 531, 167, 445, 261, 464]","['hold', 'sleep', 'sing', 'cut', 'kiss', 'fall', 'take', 'drive', 'ride', 'hit', 'see']","[-38.26307010650635, -40.482237815856934, -36.06752300262451, -36.688154220581055, -43.944993019104004, -37.40601634979248, -39.00140953063965, -40.11637592315674, -48.48810434341431, -56.83573818206787]",False,262,hold
2420,nyu-mll/roberta-base-10M-1,265430,okay now you hafta hold this one,"[262, 491, 219, 192, 426, 305, 464, 597, 243, 118, 90]","['hold', 'smile', 'go', 'fit', 'pretend', 'like', 'see', 'wake', 'have', 'clap', 'buy']","[-51.268338203430176, -52.64168167114258, -41.64444589614868, -51.68555450439453, -46.4061975479126, -54.83373975753784, -51.07065391540527, -49.916759967803955, -43.2009596824646, -70.02588081359863]",False,262,hold
2421,nyu-mll/roberta-base-10M-1,26784,bring master and missus home from the party!,"[263, 267, 634, 402, 39, 376, 208, 619, 163, 519, 182]","['home', 'house', 'zoo', 'picnic', 'beach', 'outside', 'gas station', 'woods', 'downtown', 'store', 'farm']","[-80.87099981307983, -92.07436084747314, -92.11224222183228, -86.82350397109985, -91.67990493774414, -82.23617935180664, -87.20427083969116, -93.4785213470459, -91.08261775970459, -90.32454204559326]",True,263,home
2422,nyu-mll/roberta-base-10M-1,119389,"and though he did n't know it and does n't know it to this day, he went right across the doorstep of striped chipmunk 's home.","[263, 634, 163, 267, 519, 387, 135, 376, 619, 622, 341]","['home', 'zoo', 'downtown', 'house', 'store', 'party', 'country', 'outside', 'woods', 'yard', 'movie']","[-95.43942785263062, -126.69762802124023, -130.54750156402588, -134.26692581176758, -120.33673238754272, -117.44619035720825, -127.78526592254639, -124.4694709777832, -131.05001831054688, -126.47548913955688]",True,263,home
2423,nyu-mll/roberta-base-10M-1,220369,it goes in you have one of these at home,"[263, 387, 462, 135, 412, 117, 116, 622, 519, 634, 39]","['home', 'party', 'school', 'country', 'playground', 'circus', 'church', 'yard', 'store', 'zoo', 'beach']","[-120.40365314483643, -126.9411973953247, -60.035276889801025, -74.80679559707642, -63.32516622543335, -71.56746006011963, -77.60585880279541, -73.48322677612305, -72.0021104812622, -75.23445892333984]",False,263,home
